Energy_Source,Municipality,Month,Day_Type,Hour,Value
Biomass,Torino,Aug,Weekday,7,71587.76421018108
Biomass,Torino,Aug,Weekday,8,71587.76421018108
Biomass,Torino,Aug,Weekday,9,71587.76421018108
Biomass,Torino,Aug,Weekday,10,71587.76421018108
Biomass,Torino,Aug,Weekday,11,71587.76421018108
Biomass,Torino,Aug,Weekday,12,71587.76421018108
Biomass,Torino,Aug,Weekday,13,71587.76421018108
Biomass,Torino,Aug,Weekday,14,71587.76421018108
Biomass,Torino,Aug,Weekday,15,71587.76421018108
Biomass,Torino,Aug,Weekday,16,71587.76421018108
Biomass,Torino,Aug,Weekday,17,71587.76421018108
Biomass,Torino,Aug,Weekday,18,71587.76421018108
Biomass,Torino,Aug,Weekday,19,71587.76421018108
Biomass,Torino,Aug,Weekday,20,71587.76421018108
Biomass,Torino,Aug,Weekday,21,71587.76421018108
Biomass,Torino,Aug,Weekday,22,71587.76421018108
Biomass,Torino,Aug,Weekday,23,71587.76421018108
Biomass,Torino,Aug,Weekday,24,71587.76421018108
Biomass,Torino,Sep,Weekday,1,71587.76421018108
Biomass,Torino,Sep,Weekday,2,71587.76421018108
Biomass,Torino,Sep,Weekday,3,71587.76421018108
Biomass,Torino,Sep,Weekday,4,71587.76421018108
Biomass,Torino,Sep,Weekday,5,71587.76421018108
Biomass,Torino,Sep,Weekday,6,71587.76421018108
Biomass,Torino,Sep,Weekday,7,71587.76421018108
Biomass,Torino,Sep,Weekday,8,71587.76421018108
Biomass,Torino,Sep,Weekday,9,71587.76421018108
Biomass,Torino,Sep,Weekday,10,71587.76421018108
Biomass,Torino,Sep,Weekday,11,71587.76421018108
Biomass,Torino,Sep,Weekday,12,71587.76421018108
Biomass,Torino,Sep,Weekday,13,71587.76421018108
Biomass,Torino,Sep,Weekday,14,71587.76421018108
Biomass,Torino,Sep,Weekday,15,71587.76421018108
Biomass,Torino,Sep,Weekday,16,71587.76421018108
Biomass,Torino,Sep,Weekday,17,71587.76421018108
Biomass,Torino,Sep,Weekday,18,71587.76421018108
Biomass,Torino,Sep,Weekday,19,71587.76421018108
Biomass,Torino,Sep,Weekday,20,71587.76421018108
Biomass,Torino,Sep,Weekday,21,71587.76421018108
Biomass,Torino,Sep,Weekday,22,71587.76421018108
Biomass,Torino,Sep,Weekday,23,71587.76421018108
Biomass,Torino,Sep,Weekday,24,71587.76421018108
Biomass,Torino,Oct,Weekday,1,71587.76421018108
Biomass,Torino,Oct,Weekday,2,71587.76421018108
Biomass,Torino,Oct,Weekday,3,71587.76421018108
Biomass,Torino,Oct,Weekday,4,71587.76421018108
Biomass,Torino,Oct,Weekday,5,71587.76421018108
Biomass,Torino,Oct,Weekday,6,71587.76421018108
Biomass,Torino,Oct,Weekday,7,71587.76421018108
Biomass,Torino,Oct,Weekday,8,71587.76421018108
Biomass,Torino,Oct,Weekday,9,71587.76421018108
Biomass,Torino,Oct,Weekday,10,71587.76421018108
Biomass,Torino,Oct,Weekday,11,71587.76421018108
Biomass,Torino,Oct,Weekday,12,71587.76421018108
Biomass,Torino,Oct,Weekday,13,71587.76421018108
Biomass,Torino,Oct,Weekday,14,71587.76421018108
Biomass,Torino,Oct,Weekday,15,71587.76421018108
Biomass,Torino,Oct,Weekday,16,71587.76421018108
Biomass,Torino,Oct,Weekday,17,71587.76421018108
Biomass,Torino,Oct,Weekday,18,71587.76421018108
Biomass,Torino,Oct,Weekday,19,71587.76421018108
Biomass,Torino,Oct,Weekday,20,71587.76421018108
Biomass,Torino,Oct,Weekday,21,71587.76421018108
Biomass,Torino,Oct,Weekday,22,71587.76421018108
Biomass,Torino,Oct,Weekday,23,71587.76421018108
Biomass,Torino,Oct,Weekday,24,71587.76421018108
Biomass,Torino,Nov,Weekday,1,71587.76421018108
Biomass,Torino,Nov,Weekday,2,71587.76421018108
Biomass,Torino,Nov,Weekday,3,71587.76421018108
Biomass,Torino,Nov,Weekday,4,71587.76421018108
Biomass,Torino,Nov,Weekday,5,71587.76421018108
Biomass,Torino,Nov,Weekday,6,71587.76421018108
Biomass,Torino,Nov,Weekday,7,71587.76421018108
Biomass,Torino,Nov,Weekday,8,71587.76421018108
Biomass,Torino,Nov,Weekday,9,71587.76421018108
Biomass,Torino,Nov,Weekday,10,71587.76421018108
Biomass,Torino,Nov,Weekday,11,71587.76421018108
Biomass,Torino,Nov,Weekday,12,71587.76421018108
Biomass,Torino,Nov,Weekday,13,71587.76421018108
Biomass,Torino,Nov,Weekday,14,71587.76421018108
Biomass,Torino,Nov,Weekday,15,71587.76421018108
Biomass,Torino,Nov,Weekday,16,71587.76421018108
Biomass,Torino,Nov,Weekday,17,71587.76421018108
Biomass,Torino,Nov,Weekday,18,71587.76421018108
Biomass,Torino,Nov,Weekday,19,71587.76421018108
Biomass,Torino,Nov,Weekday,20,71587.76421018108
Biomass,Torino,Nov,Weekday,21,71587.76421018108
Biomass,Torino,Nov,Weekday,22,71587.76421018108
Biomass,Torino,Nov,Weekday,23,71587.76421018108
Biomass,Torino,Nov,Weekday,24,71587.76421018108
Biomass,Torino,Dec,Weekday,1,71587.76421018108
Biomass,Torino,Dec,Weekday,2,71587.76421018108
Biomass,Torino,Dec,Weekday,3,71587.76421018108
Biomass,Torino,Dec,Weekday,4,71587.76421018108
Biomass,Torino,Dec,Weekday,5,71587.76421018108
Biomass,Torino,Dec,Weekday,6,71587.76421018108
Biomass,Torino,Dec,Weekday,7,71587.76421018108
Biomass,Torino,Dec,Weekday,8,71587.76421018108
Biomass,Torino,Dec,Weekday,9,71587.76421018108
Biomass,Torino,Dec,Weekday,10,71587.76421018108
Biomass,Torino,Dec,Weekday,11,71587.76421018108
Biomass,Torino,Dec,Weekday,12,71587.76421018108
Biomass,Torino,Dec,Weekday,13,71587.76421018108
Biomass,Torino,Dec,Weekday,14,71587.76421018108
Biomass,Torino,Dec,Weekday,15,71587.76421018108
Biomass,Torino,Dec,Weekday,16,71587.76421018108
Biomass,Torino,Dec,Weekday,17,71587.76421018108
Biomass,Torino,Dec,Weekday,18,71587.76421018108
Biomass,Torino,Dec,Weekday,19,71587.76421018108
Biomass,Torino,Dec,Weekday,20,71587.76421018108
Biomass,Torino,Dec,Weekday,21,71587.76421018108
Biomass,Torino,Dec,Weekday,22,71587.76421018108
Biomass,Torino,Dec,Weekday,23,71587.76421018108
Biomass,Torino,Dec,Weekday,24,71587.76421018108
Hydro,Agliè,Jan,Weekday,1,0
Hydro,Agliè,Jan,Weekday,2,0
Hydro,Agliè,Jan,Weekday,3,0
Hydro,Agliè,Jan,Weekday,4,0
Hydro,Agliè,Jan,Weekday,5,0
Hydro,Agliè,Jan,Weekday,6,0
Hydro,Agliè,Jan,Weekday,7,0
Hydro,Agliè,Jan,Weekday,8,0
Hydro,Agliè,Jan,Weekday,9,302.3195888026489
Hydro,Agliè,Jan,Weekday,10,302.3195888026489
Hydro,Agliè,Jan,Weekday,11,302.3195888026489
Hydro,Agliè,Jan,Weekday,12,302.3195888026489
Hydro,Agliè,Jan,Weekday,13,302.3195888026489
Hydro,Agliè,Jan,Weekday,14,302.3195888026489
Hydro,Agliè,Jan,Weekday,15,302.3195888026489
Hydro,Agliè,Jan,Weekday,16,302.3195888026489
Hydro,Agliè,Jan,Weekday,17,0
Hydro,Agliè,Jan,Weekday,18,0
Hydro,Agliè,Jan,Weekday,19,0
Hydro,Agliè,Jan,Weekday,20,0
Hydro,Agliè,Jan,Weekday,21,0
Hydro,Agliè,Jan,Weekday,22,0
Hydro,Agliè,Jan,Weekday,23,0
Hydro,Agliè,Jan,Weekday,24,0
Hydro,Agliè,Feb,Weekday,1,0
Hydro,Agliè,Feb,Weekday,2,0
Hydro,Agliè,Feb,Weekday,3,0
Hydro,Agliè,Feb,Weekday,4,0
Hydro,Agliè,Feb,Weekday,5,0
Hydro,Agliè,Feb,Weekday,6,0
Hydro,Agliè,Feb,Weekday,7,0
Hydro,Agliè,Feb,Weekday,8,0
Hydro,Agliè,Feb,Weekday,9,344.16756046298013
Hydro,Agliè,Feb,Weekday,10,344.16756046298013
Hydro,Agliè,Feb,Weekday,11,344.16756046298013
Hydro,Agliè,Feb,Weekday,12,344.16756046298013
Hydro,Agliè,Feb,Weekday,13,344.16756046298013
Hydro,Agliè,Feb,Weekday,14,344.16756046298013
Hydro,Agliè,Feb,Weekday,15,344.16756046298013
Hydro,Agliè,Feb,Weekday,16,344.16756046298013
Hydro,Agliè,Feb,Weekday,17,0
Hydro,Agliè,Feb,Weekday,18,0
Hydro,Agliè,Feb,Weekday,19,0
Hydro,Agliè,Feb,Weekday,20,0
Hydro,Agliè,Feb,Weekday,21,0
Hydro,Agliè,Feb,Weekday,22,0
Hydro,Agliè,Feb,Weekday,23,0
Hydro,Agliè,Feb,Weekday,24,0
Hydro,Agliè,Mar,Weekday,1,0
Hydro,Agliè,Mar,Weekday,2,0
Hydro,Agliè,Mar,Weekday,3,0
Hydro,Agliè,Mar,Weekday,4,0
Hydro,Agliè,Mar,Weekday,5,0
Hydro,Agliè,Mar,Weekday,6,0
Hydro,Agliè,Mar,Weekday,7,0
Hydro,Agliè,Mar,Weekday,8,0
Hydro,Agliè,Mar,Weekday,9,427.92578134265244
Hydro,Agliè,Mar,Weekday,10,427.92578134265244
Hydro,Agliè,Mar,Weekday,11,427.92578134265244
Hydro,Agliè,Mar,Weekday,12,427.92578134265244
Hydro,Agliè,Mar,Weekday,13,427.92578134265244
Hydro,Agliè,Mar,Weekday,14,427.92578134265244
Hydro,Agliè,Mar,Weekday,15,427.92578134265244
Hydro,Agliè,Mar,Weekday,16,427.92578134265244
Hydro,Agliè,Mar,Weekday,17,0
Hydro,Agliè,Mar,Weekday,18,0
Hydro,Agliè,Mar,Weekday,19,0
Hydro,Agliè,Mar,Weekday,20,0
Hydro,Agliè,Mar,Weekday,21,0
Hydro,Agliè,Mar,Weekday,22,0
Hydro,Agliè,Mar,Weekday,23,0
Hydro,Agliè,Mar,Weekday,24,0
Hydro,Agliè,Apr,Weekday,1,0
Hydro,Agliè,Apr,Weekday,2,0
Hydro,Agliè,Apr,Weekday,3,0
Hydro,Agliè,Apr,Weekday,4,0
Hydro,Agliè,Apr,Weekday,5,0
Hydro,Agliè,Apr,Weekday,6,0
Hydro,Agliè,Apr,Weekday,7,0
Hydro,Agliè,Apr,Weekday,8,0
Hydro,Agliè,Apr,Weekday,9,665.8084277950687
Hydro,Agliè,Apr,Weekday,10,665.8084277950687
Hydro,Agliè,Apr,Weekday,11,665.8084277950687
Hydro,Agliè,Apr,Weekday,12,665.8084277950687
Hydro,Agliè,Apr,Weekday,13,665.8084277950687
Hydro,Agliè,Apr,Weekday,14,665.8084277950687
Hydro,Agliè,Apr,Weekday,15,665.8084277950687
Hydro,Agliè,Apr,Weekday,16,665.8084277950687
Hydro,Agliè,Apr,Weekday,17,0
Hydro,Agliè,Apr,Weekday,18,0
Hydro,Agliè,Apr,Weekday,19,0
Hydro,Agliè,Apr,Weekday,20,0
Hydro,Agliè,Apr,Weekday,21,0
Hydro,Agliè,Apr,Weekday,22,0
Hydro,Agliè,Apr,Weekday,23,0
Hydro,Agliè,Apr,Weekday,24,0
Hydro,Agliè,May,Weekday,1,0
Hydro,Agliè,May,Weekday,2,0
Hydro,Agliè,May,Weekday,3,0
Hydro,Agliè,May,Weekday,4,0
Hydro,Agliè,May,Weekday,5,0
Hydro,Agliè,May,Weekday,6,0
Hydro,Agliè,May,Weekday,7,0
Hydro,Agliè,May,Weekday,8,0
Hydro,Agliè,May,Weekday,9,1009.4699545044938
Hydro,Agliè,May,Weekday,10,1009.4699545044938
Hydro,Agliè,May,Weekday,11,1009.4699545044938
Hydro,Agliè,May,Weekday,12,1009.4699545044938
Hydro,Agliè,May,Weekday,13,1009.4699545044938
Hydro,Agliè,May,Weekday,14,1009.4699545044938
Hydro,Agliè,May,Weekday,15,1009.4699545044938
Hydro,Agliè,May,Weekday,16,1009.4699545044938
Hydro,Agliè,May,Weekday,17,0
Hydro,Agliè,May,Weekday,18,0
Hydro,Agliè,May,Weekday,19,0
Hydro,Agliè,May,Weekday,20,0
Hydro,Agliè,May,Weekday,21,0
Hydro,Agliè,May,Weekday,22,0
Hydro,Agliè,May,Weekday,23,0
Hydro,Agliè,May,Weekday,24,0
Hydro,Agliè,Jun,Weekday,1,0
Hydro,Agliè,Jun,Weekday,2,0
Hydro,Agliè,Jun,Weekday,3,0
Hydro,Agliè,Jun,Weekday,4,0
Hydro,Agliè,Jun,Weekday,5,0
Hydro,Agliè,Jun,Weekday,6,0
Hydro,Agliè,Jun,Weekday,7,0
Hydro,Agliè,Jun,Weekday,8,0
Hydro,Agliè,Jun,Weekday,9,1014.5773282377897
Hydro,Agliè,Jun,Weekday,10,1014.5773282377897
Hydro,Agliè,Jun,Weekday,11,1014.5773282377897
Hydro,Agliè,Jun,Weekday,12,1014.5773282377897
Hydro,Agliè,Jun,Weekday,13,1014.5773282377897
Hydro,Agliè,Jun,Weekday,14,1014.5773282377897
Hydro,Agliè,Jun,Weekday,15,1014.5773282377897
Hydro,Agliè,Jun,Weekday,16,1014.5773282377897
Hydro,Agliè,Jun,Weekday,17,0
Hydro,Agliè,Jun,Weekday,18,0
Hydro,Agliè,Jun,Weekday,19,0
Hydro,Agliè,Jun,Weekday,20,0
Hydro,Agliè,Jun,Weekday,21,0
Hydro,Agliè,Jun,Weekday,22,0
Hydro,Agliè,Jun,Weekday,23,0
Hydro,Agliè,Jun,Weekday,24,0
Hydro,Agliè,Jul,Weekday,1,0
Hydro,Agliè,Jul,Weekday,2,0
Hydro,Agliè,Jul,Weekday,3,0
Hydro,Agliè,Jul,Weekday,4,0
Hydro,Agliè,Jul,Weekday,5,0
Hydro,Agliè,Jul,Weekday,6,0
Hydro,Agliè,Jul,Weekday,7,0
Hydro,Agliè,Jul,Weekday,8,0
Hydro,Agliè,Jul,Weekday,9,542.1471916232233
Hydro,Agliè,Jul,Weekday,10,542.1471916232233
Hydro,Agliè,Jul,Weekday,11,542.1471916232233
Hydro,Agliè,Jul,Weekday,12,542.1471916232233
Hydro,Agliè,Jul,Weekday,13,542.1471916232233
Hydro,Agliè,Jul,Weekday,14,542.1471916232233
Hydro,Agliè,Jul,Weekday,15,542.1471916232233
Hydro,Agliè,Jul,Weekday,16,542.1471916232233
Hydro,Agliè,Jul,Weekday,17,0
Hydro,Agliè,Jul,Weekday,18,0
Hydro,Agliè,Jul,Weekday,19,0
Hydro,Agliè,Jul,Weekday,20,0
Hydro,Agliè,Jul,Weekday,21,0
Hydro,Agliè,Jul,Weekday,22,0
Hydro,Agliè,Jul,Weekday,23,0
Hydro,Agliè,Jul,Weekday,24,0
Hydro,Agliè,Aug,Weekday,1,0
Hydro,Agliè,Aug,Weekday,2,0
Hydro,Agliè,Aug,Weekday,3,0
Hydro,Agliè,Aug,Weekday,4,0
Hydro,Agliè,Aug,Weekday,5,0
Hydro,Agliè,Aug,Weekday,6,0
Hydro,Agliè,Aug,Weekday,7,0
Hydro,Agliè,Aug,Weekday,8,0
Hydro,Agliè,Aug,Weekday,9,381.3168528172097
Hydro,Agliè,Aug,Weekday,10,381.3168528172097
Hydro,Agliè,Aug,Weekday,11,381.3168528172097
Hydro,Agliè,Aug,Weekday,12,381.3168528172097
Hydro,Agliè,Aug,Weekday,13,381.3168528172097
Hydro,Agliè,Aug,Weekday,14,381.3168528172097
Hydro,Agliè,Aug,Weekday,15,381.3168528172097
Hydro,Agliè,Aug,Weekday,16,381.3168528172097
Hydro,Agliè,Aug,Weekday,17,0
Hydro,Agliè,Aug,Weekday,18,0
Hydro,Agliè,Aug,Weekday,19,0
Hydro,Agliè,Aug,Weekday,20,0
Hydro,Agliè,Aug,Weekday,21,0
Hydro,Agliè,Aug,Weekday,22,0
Hydro,Agliè,Aug,Weekday,23,0
Hydro,Agliè,Aug,Weekday,24,0
Hydro,Agliè,Sep,Weekday,1,0
Hydro,Agliè,Sep,Weekday,2,0
Hydro,Agliè,Sep,Weekday,3,0
Hydro,Agliè,Sep,Weekday,4,0
Hydro,Agliè,Sep,Weekday,5,0
Hydro,Agliè,Sep,Weekday,6,0
Hydro,Agliè,Sep,Weekday,7,0
Hydro,Agliè,Sep,Weekday,8,0
Hydro,Agliè,Sep,Weekday,9,480.0270964820807
Hydro,Agliè,Sep,Weekday,10,480.0270964820807
Hydro,Agliè,Sep,Weekday,11,480.0270964820807
Hydro,Agliè,Sep,Weekday,12,480.0270964820807
Hydro,Agliè,Sep,Weekday,13,480.0270964820807
Hydro,Agliè,Sep,Weekday,14,480.0270964820807
Hydro,Agliè,Sep,Weekday,15,480.0270964820807
Hydro,Agliè,Sep,Weekday,16,480.0270964820807
Hydro,Agliè,Sep,Weekday,17,0
Hydro,Agliè,Sep,Weekday,18,0
Hydro,Agliè,Sep,Weekday,19,0
Hydro,Agliè,Sep,Weekday,20,0
Hydro,Agliè,Sep,Weekday,21,0
Hydro,Agliè,Sep,Weekday,22,0
Hydro,Agliè,Sep,Weekday,23,0
Hydro,Agliè,Sep,Weekday,24,0
Hydro,Agliè,Oct,Weekday,1,0
Hydro,Agliè,Oct,Weekday,2,0
Hydro,Agliè,Oct,Weekday,3,0
Hydro,Agliè,Oct,Weekday,4,0
Hydro,Agliè,Oct,Weekday,5,0
Hydro,Agliè,Oct,Weekday,6,0
Hydro,Agliè,Oct,Weekday,7,0
Hydro,Agliè,Oct,Weekday,8,0
Hydro,Agliè,Oct,Weekday,9,582.3489748734929
Hydro,Agliè,Oct,Weekday,10,582.3489748734929
Hydro,Agliè,Oct,Weekday,11,582.3489748734929
Hydro,Agliè,Oct,Weekday,12,582.3489748734929
Hydro,Agliè,Oct,Weekday,13,582.3489748734929
Hydro,Agliè,Oct,Weekday,14,582.3489748734929
Hydro,Agliè,Oct,Weekday,15,582.3489748734929
Hydro,Agliè,Oct,Weekday,16,582.3489748734929
Hydro,Agliè,Oct,Weekday,17,0
Hydro,Agliè,Oct,Weekday,18,0
Hydro,Agliè,Oct,Weekday,19,0
Hydro,Agliè,Oct,Weekday,20,0
Hydro,Agliè,Oct,Weekday,21,0
Hydro,Agliè,Oct,Weekday,22,0
Hydro,Agliè,Oct,Weekday,23,0
Hydro,Agliè,Oct,Weekday,24,0
Hydro,Agliè,Nov,Weekday,1,0
Hydro,Agliè,Nov,Weekday,2,0
Hydro,Agliè,Nov,Weekday,3,0
Hydro,Agliè,Nov,Weekday,4,0
Hydro,Agliè,Nov,Weekday,5,0
Hydro,Agliè,Nov,Weekday,6,0
Hydro,Agliè,Nov,Weekday,7,0
Hydro,Agliè,Nov,Weekday,8,0
Hydro,Agliè,Nov,Weekday,9,646.2667000702451
Hydro,Agliè,Nov,Weekday,10,646.2667000702451
Hydro,Agliè,Nov,Weekday,11,646.2667000702451
Hydro,Agliè,Nov,Weekday,12,646.2667000702451
Hydro,Agliè,Nov,Weekday,13,646.2667000702451
Hydro,Agliè,Nov,Weekday,14,646.2667000702451
Hydro,Agliè,Nov,Weekday,15,646.2667000702451
Hydro,Agliè,Nov,Weekday,16,646.2667000702451
Hydro,Agliè,Nov,Weekday,17,0
Hydro,Agliè,Nov,Weekday,18,0
Hydro,Agliè,Nov,Weekday,19,0
Hydro,Agliè,Nov,Weekday,20,0
Hydro,Agliè,Nov,Weekday,21,0
Hydro,Agliè,Nov,Weekday,22,0
Hydro,Agliè,Nov,Weekday,23,0
Hydro,Agliè,Nov,Weekday,24,0
Hydro,Agliè,Dec,Weekday,1,0
Hydro,Agliè,Dec,Weekday,2,0
Hydro,Agliè,Dec,Weekday,3,0
Hydro,Agliè,Dec,Weekday,4,0
Hydro,Agliè,Dec,Weekday,5,0
Hydro,Agliè,Dec,Weekday,6,0
Hydro,Agliè,Dec,Weekday,7,0
Hydro,Agliè,Dec,Weekday,8,0
Hydro,Agliè,Dec,Weekday,9,406.0280021485707
Hydro,Agliè,Dec,Weekday,10,406.0280021485707
Hydro,Agliè,Dec,Weekday,11,406.0280021485707
Hydro,Agliè,Dec,Weekday,12,406.0280021485707
Hydro,Agliè,Dec,Weekday,13,406.0280021485707
Hydro,Agliè,Dec,Weekday,14,406.0280021485707
Hydro,Agliè,Dec,Weekday,15,406.0280021485707
Hydro,Agliè,Dec,Weekday,16,406.0280021485707
Hydro,Agliè,Dec,Weekday,17,0
Hydro,Agliè,Dec,Weekday,18,0
Hydro,Agliè,Dec,Weekday,19,0
Hydro,Agliè,Dec,Weekday,20,0
Hydro,Agliè,Dec,Weekday,21,0
Hydro,Agliè,Dec,Weekday,22,0
Hydro,Agliè,Dec,Weekday,23,0
Hydro,Agliè,Dec,Weekday,24,0
Hydro,Airasca,Jan,Weekday,1,0
Hydro,Airasca,Jan,Weekday,2,0
Hydro,Airasca,Jan,Weekday,3,0
Hydro,Airasca,Jan,Weekday,4,0
Hydro,Airasca,Jan,Weekday,5,0
Hydro,Airasca,Jan,Weekday,6,0
Hydro,Airasca,Jan,Weekday,7,0
Hydro,Airasca,Jan,Weekday,8,0
Hydro,Airasca,Jan,Weekday,9,0.0
Hydro,Airasca,Jan,Weekday,10,0.0
Hydro,Airasca,Jan,Weekday,11,0.0
Hydro,Airasca,Jan,Weekday,12,0.0
Hydro,Airasca,Jan,Weekday,13,0.0
Hydro,Airasca,Jan,Weekday,14,0.0
Hydro,Airasca,Jan,Weekday,15,0.0
Hydro,Airasca,Jan,Weekday,16,0.0
Hydro,Airasca,Jan,Weekday,17,0
Hydro,Airasca,Jan,Weekday,18,0
Hydro,Airasca,Jan,Weekday,19,0
Hydro,Airasca,Jan,Weekday,20,0
Hydro,Airasca,Jan,Weekday,21,0
Hydro,Airasca,Jan,Weekday,22,0
Hydro,Airasca,Jan,Weekday,23,0
Hydro,Airasca,Jan,Weekday,24,0
Hydro,Airasca,Feb,Weekday,1,0
Hydro,Airasca,Feb,Weekday,2,0
Hydro,Airasca,Feb,Weekday,3,0
Hydro,Airasca,Feb,Weekday,4,0
Hydro,Airasca,Feb,Weekday,5,0
Hydro,Airasca,Feb,Weekday,6,0
Hydro,Airasca,Feb,Weekday,7,0
Hydro,Airasca,Feb,Weekday,8,0
Hydro,Airasca,Feb,Weekday,9,0.0
Hydro,Airasca,Feb,Weekday,10,0.0
Hydro,Airasca,Feb,Weekday,11,0.0
Hydro,Airasca,Feb,Weekday,12,0.0
Hydro,Airasca,Feb,Weekday,13,0.0
Hydro,Airasca,Feb,Weekday,14,0.0
Hydro,Airasca,Feb,Weekday,15,0.0
Hydro,Airasca,Feb,Weekday,16,0.0
Hydro,Airasca,Feb,Weekday,17,0
Hydro,Airasca,Feb,Weekday,18,0
Hydro,Airasca,Feb,Weekday,19,0
Hydro,Airasca,Feb,Weekday,20,0
Hydro,Airasca,Feb,Weekday,21,0
Hydro,Airasca,Feb,Weekday,22,0
Hydro,Airasca,Feb,Weekday,23,0
Hydro,Airasca,Feb,Weekday,24,0
Hydro,Airasca,Mar,Weekday,1,0
Hydro,Airasca,Mar,Weekday,2,0
Hydro,Airasca,Mar,Weekday,3,0
Hydro,Airasca,Mar,Weekday,4,0
Hydro,Airasca,Mar,Weekday,5,0
Hydro,Airasca,Mar,Weekday,6,0
Hydro,Airasca,Mar,Weekday,7,0
Hydro,Airasca,Mar,Weekday,8,0
Hydro,Airasca,Mar,Weekday,9,0.0
Hydro,Airasca,Mar,Weekday,10,0.0
Hydro,Airasca,Mar,Weekday,11,0.0
Hydro,Airasca,Mar,Weekday,12,0.0
Hydro,Airasca,Mar,Weekday,13,0.0
Hydro,Airasca,Mar,Weekday,14,0.0
Hydro,Airasca,Mar,Weekday,15,0.0
Hydro,Airasca,Mar,Weekday,16,0.0
Hydro,Airasca,Mar,Weekday,17,0
Hydro,Airasca,Mar,Weekday,18,0
Hydro,Airasca,Mar,Weekday,19,0
Hydro,Airasca,Mar,Weekday,20,0
Hydro,Airasca,Mar,Weekday,21,0
Hydro,Airasca,Mar,Weekday,22,0
Hydro,Airasca,Mar,Weekday,23,0
Hydro,Airasca,Mar,Weekday,24,0
Hydro,Airasca,Apr,Weekday,1,0
Hydro,Airasca,Apr,Weekday,2,0
Hydro,Airasca,Apr,Weekday,3,0
Hydro,Airasca,Apr,Weekday,4,0
Hydro,Airasca,Apr,Weekday,5,0
Hydro,Airasca,Apr,Weekday,6,0
Hydro,Airasca,Apr,Weekday,7,0
Hydro,Airasca,Apr,Weekday,8,0
Hydro,Airasca,Apr,Weekday,9,0.0
Hydro,Airasca,Apr,Weekday,10,0.0
Hydro,Airasca,Apr,Weekday,11,0.0
Hydro,Airasca,Apr,Weekday,12,0.0
Hydro,Airasca,Apr,Weekday,13,0.0
Hydro,Airasca,Apr,Weekday,14,0.0
Hydro,Airasca,Apr,Weekday,15,0.0
Hydro,Airasca,Apr,Weekday,16,0.0
Hydro,Airasca,Apr,Weekday,17,0
Hydro,Airasca,Apr,Weekday,18,0
Hydro,Airasca,Apr,Weekday,19,0
Hydro,Airasca,Apr,Weekday,20,0
Hydro,Airasca,Apr,Weekday,21,0
Hydro,Airasca,Apr,Weekday,22,0
Hydro,Airasca,Apr,Weekday,23,0
Hydro,Airasca,Apr,Weekday,24,0
Hydro,Airasca,May,Weekday,1,0
Hydro,Airasca,May,Weekday,2,0
Hydro,Airasca,May,Weekday,3,0
Hydro,Airasca,May,Weekday,4,0
Hydro,Airasca,May,Weekday,5,0
Hydro,Airasca,May,Weekday,6,0
Hydro,Airasca,May,Weekday,7,0
Hydro,Airasca,May,Weekday,8,0
Hydro,Airasca,May,Weekday,9,0.0
Hydro,Airasca,May,Weekday,10,0.0
Hydro,Airasca,May,Weekday,11,0.0
Hydro,Airasca,May,Weekday,12,0.0
Hydro,Airasca,May,Weekday,13,0.0
Hydro,Airasca,May,Weekday,14,0.0
Hydro,Airasca,May,Weekday,15,0.0
Hydro,Airasca,May,Weekday,16,0.0
Hydro,Airasca,May,Weekday,17,0
Hydro,Airasca,May,Weekday,18,0
Hydro,Airasca,May,Weekday,19,0
Hydro,Airasca,May,Weekday,20,0
Hydro,Airasca,May,Weekday,21,0
Hydro,Airasca,May,Weekday,22,0
Hydro,Airasca,May,Weekday,23,0
Hydro,Airasca,May,Weekday,24,0
Hydro,Airasca,Jun,Weekday,1,0
Hydro,Airasca,Jun,Weekday,2,0
Hydro,Airasca,Jun,Weekday,3,0
Hydro,Airasca,Jun,Weekday,4,0
Hydro,Airasca,Jun,Weekday,5,0
Hydro,Airasca,Jun,Weekday,6,0
Hydro,Airasca,Jun,Weekday,7,0
Hydro,Airasca,Jun,Weekday,8,0
Hydro,Airasca,Jun,Weekday,9,0.0
Hydro,Airasca,Jun,Weekday,10,0.0
Hydro,Airasca,Jun,Weekday,11,0.0
Hydro,Airasca,Jun,Weekday,12,0.0
Hydro,Airasca,Jun,Weekday,13,0.0
Hydro,Airasca,Jun,Weekday,14,0.0
Hydro,Airasca,Jun,Weekday,15,0.0
Hydro,Airasca,Jun,Weekday,16,0.0
Hydro,Airasca,Jun,Weekday,17,0
Hydro,Airasca,Jun,Weekday,18,0
Hydro,Airasca,Jun,Weekday,19,0
Hydro,Airasca,Jun,Weekday,20,0
Hydro,Airasca,Jun,Weekday,21,0
Hydro,Airasca,Jun,Weekday,22,0
Hydro,Airasca,Jun,Weekday,23,0
Hydro,Airasca,Jun,Weekday,24,0
Hydro,Airasca,Jul,Weekday,1,0
Hydro,Airasca,Jul,Weekday,2,0
Hydro,Airasca,Jul,Weekday,3,0
Hydro,Airasca,Jul,Weekday,4,0
Hydro,Airasca,Jul,Weekday,5,0
Hydro,Airasca,Jul,Weekday,6,0
Hydro,Airasca,Jul,Weekday,7,0
Hydro,Airasca,Jul,Weekday,8,0
Hydro,Airasca,Jul,Weekday,9,0.0
Hydro,Airasca,Jul,Weekday,10,0.0
